listing_id,high,medium,low
7012961,0.021,0.711,0.268
7036690,0.0485,0.222,0.7295
6957822,0.33425,0.37975,0.286
7030271,0.0025,0.056,0.9415
7044190,0.0245,0.0875,0.888
7043684,0.244,0.1735,0.5825
7144822,0.0105,0.0935,0.896
7025736,0.0405,0.1655,0.794
7024136,0.027,0.104,0.869
6954254,0.2825,0.296,0.4215
6952202,0.072,0.2395,0.6885
7076153,0.0005,0.0115,0.988
7005684,0.0065,0.2125,0.781
7025044,0.3175,0.3925,0.29
6957334,0.0025,0.017,0.9805
7060681,0.077,0.2325,0.6905
7028542,0.0015,0.036,0.9625
7064994,0.015,0.109,0.876
7029573,0.0185,0.194,0.7875
7052575,0.3095,0.2445,0.446
7016239,0.67625,0.24266666666666667,0.08108333333333334
7079398,0.0,0.0015,0.9985
7022244,0.0325,0.025,0.9425
6996880,0.0125,0.0675,0.92
7044064,0.066,0.19,0.744
6996054,0.0015,0.0565,0.942
7066777,0.0,0.035,0.965
7076602,0.006,0.172,0.822
7080626,0.3555,0.5545,0.09
6970952,0.0825,0.2752,0.6423
7128348,0.001,0.0015,0.9975
7125185,0.0305,0.126,0.8435
7073784,0.0458,0.3102,0.644
7002575,0.0665,0.2595,0.674
7030821,0.009,0.114,0.877
6994015,0.0105,0.203,0.7865
7080885,0.023,0.167,0.81
6961577,0.144125,0.3003333333333334,0.5555416666666666
7118664,0.0,0.0095,0.9905
6983425,0.071,0.141,0.788
6962630,0.0085,0.181,0.8105
7076259,0.028,0.1415,0.8305
7069803,0.0325,0.2185,0.749
7033945,0.3985,0.4135,0.188
7034333,0.068,0.546,0.386
7015950,0.019,0.0865,0.8945
7068858,0.012,0.1105,0.8775
7039441,0.189,0.26,0.551
7061809,0.16,0.486,0.354
7003691,0.066,0.217,0.717
6994549,0.027,0.099,0.874
7062039,0.0965,0.43425,0.46925
7052283,0.016,0.7835,0.2005
6998268,0.0465,0.2455,0.708
6993270,0.06,0.335,0.605
7044934,0.1825,0.32,0.4975
7034157,0.04,0.1795,0.7805
7017548,0.004,0.057,0.939
7094432,0.1185,0.346,0.5355
7031438,0.003,0.146,0.851
7032550,0.0445,0.168,0.7875
7063429,0.055,0.37868333333333326,0.5663166666666666
6978977,0.32,0.458,0.222
6954611,0.0725,0.3215,0.606
6983690,0.0105,0.0395,0.95
6968392,0.0355,0.1645,0.8
6952086,0.074,0.332,0.594
7021879,0.0115,0.185,0.8035
7031204,0.03,0.1025,0.8675
6987734,0.0365,0.6125,0.351
6989658,0.0435,0.3205,0.636
7081093,0.087,0.294,0.619
7153395,0.038,0.264875,0.697125
7060557,0.036,0.363,0.601
7044986,0.10953333333333333,0.3201333333333334,0.5703333333333332
7024773,0.004,0.0965,0.8995
7036054,0.013,0.073,0.914
6973359,0.0105,0.0925,0.897
7040642,0.01,0.343,0.647
6985904,0.0715,0.35173333333333334,0.5767666666666668
6992132,0.094,0.251,0.655
7036045,0.0795,0.394,0.5265
7080645,0.391,0.369,0.24
7060865,0.013,0.111,0.876
6987033,0.073,0.5205,0.4065
7055184,0.0305,0.044,0.9255
6966899,0.1745,0.3955,0.43
7159243,0.021,0.1275,0.8515
7059292,0.0055,0.026,0.9685
7087110,0.0565,0.577,0.3665
7081082,0.2325,0.31032499999999996,0.45717500000000005
7226617,0.019,0.2985,0.6825
6965030,0.057,0.22,0.723
6987980,0.0085,0.119,0.8725
7079129,0.5335,0.0915,0.375
6999820,0.0415,0.1795,0.779
6973406,0.0295,0.1135,0.857
7108026,0.012,0.1965,0.7915
7167150,0.0105,0.161,0.8285
7033479,0.023,0.1245,0.8525
7055837,0.1515,0.593,0.2555
7010416,0.043,0.2405,0.7165
7073244,0.141,0.1445,0.7145
7031996,0.0,0.0005,0.9995
6971008,0.0475,0.133,0.8195
7037314,0.0225,0.0445,0.933
7068143,0.0005,0.002,0.9975
6978625,0.0485,0.472,0.4795
7031899,0.1215,0.36,0.5185
7073781,0.0175,0.091,0.8915
7232833,0.1455,0.459,0.3955
7024074,0.184,0.354,0.462
7039593,0.0075,0.049,0.9435
7014620,0.13025,0.19316666666666665,0.6765833333333332
6957093,0.4605,0.20196666666666663,0.3375333333333333
7033853,0.5895,0.1965,0.214
7018896,0.054,0.34,0.606
7148002,0.027,0.1955,0.7775
7031052,0.097,0.254,0.649
7031025,0.2345,0.31225,0.45325
6953538,0.0035,0.017,0.9795
7079208,0.042,0.45,0.508
6997330,0.0105,0.324,0.6655
7009365,0.001,0.013,0.986
6963587,0.04125,0.21005000000000001,0.7487
7021646,0.043,0.2875,0.6695
7076256,0.029,0.1295,0.8415
7078144,0.03,0.28,0.69
7028434,0.091,0.38875,0.52025
6958308,0.0225,0.247,0.7305
7045486,0.0015,0.0195,0.979
7033953,0.0205,0.068,0.9115
7020775,0.074,0.4175,0.5085
7001104,0.037,0.0735,0.8895
7027582,0.025,0.094,0.881
7072300,0.042,0.384,0.574
7203285,0.303,0.3854666666666667,0.31153333333333333
6957828,0.04,0.281,0.679
6972391,0.0495,0.3407666666666667,0.6097333333333333
6994318,0.003,0.0275,0.9695
7041062,0.1115,0.3115,0.577
6953261,0.251,0.3645,0.3845
7209817,0.0175,0.142,0.8405
7074776,0.035,0.286,0.679
7070069,0.078,0.2935,0.6285
7035222,0.0005,0.009,0.9905
7032660,0.0295,0.202,0.7685
6997269,0.103,0.4385,0.4585
7092195,0.1325,0.282,0.5855
6959050,0.0645,0.2135,0.722
6974176,0.1825,0.228,0.5895
7195991,0.0015,0.088,0.9105
7036404,0.0,0.01,0.99
6958507,0.038,0.318,0.644
7003992,0.084,0.3495,0.5665
7071079,0.0025,0.0995,0.898
6953631,0.0355,0.1725,0.792
6980499,0.03,0.2405,0.7295
7008846,0.041,0.3715,0.5875
7165605,0.37628690476190474,0.35221309523809524,0.2715
7067303,0.0555,0.146,0.7985
6990543,0.074,0.2445,0.6815
6967935,0.1265,0.3695,0.504
6953793,0.2305,0.4342357142857142,0.33526428571428574
7122152,0.0645,0.1595,0.776
7010267,0.0505,0.206,0.7435
7141662,0.116,0.1935,0.6905
7065455,0.186,0.394,0.42
7081689,0.0945,0.412,0.4935
7014235,0.222,0.37916666666666665,0.3988333333333334
7046693,0.1145,0.3765,0.509
7045655,0.0,0.0035,0.9965
7024677,0.3665,0.415,0.2185
7044048,0.0535,0.5005,0.446
7145112,0.013,0.4425,0.5445
6968110,0.1675,0.332,0.5005
7000217,0.0175,0.1755,0.807
7067296,0.0205,0.14816666666666667,0.8313333333333334
6995536,0.29055833333333336,0.30523333333333336,0.4042083333333334
6958384,0.007,0.102,0.891
6998439,0.075,0.278,0.647
7042242,0.0085,0.1175,0.874
7215434,0.0475,0.472,0.4805
7064942,0.001,0.044,0.955
7064229,0.041,0.3445,0.6145
7071945,0.0085,0.1325,0.859
7029569,0.08,0.393,0.527
6997647,0.04,0.1805,0.7795
6955944,0.3255,0.324,0.3505
7080114,0.022,0.4885,0.4895
7077188,0.001,0.0835,0.9155
6979459,0.0135,0.127,0.8595
7007641,0.4625,0.3495,0.188
6954674,0.3916666666666666,0.2043333333333333,0.404
7019616,0.128,0.31272500000000003,0.559275
7011150,0.0045,0.0025,0.993
7158738,0.1105,0.2675,0.622
6972846,0.09954166666666665,0.5964583333333333,0.304
6990063,0.001,0.019,0.98
7019070,0.294,0.3895,0.3165
7084042,0.025,0.34,0.635
7025046,0.0765,0.2372,0.6862999999999999
7208097,0.0085,0.0205,0.971
7422538,0.0385,0.205,0.7565
7032834,0.0215,0.163,0.8155
7112944,0.2625,0.471,0.2665
7016141,0.1675,0.369,0.4635
7031592,0.111,0.1795,0.7095
6980983,0.131,0.18883333333333335,0.6801666666666666
7072023,0.0,0.0405,0.9595
6998398,0.0045,0.0055,0.99
7044600,0.1985,0.128,0.6735
7069007,0.053,0.1695,0.7775
6992809,0.0385,0.0635,0.898
7010454,0.0055,0.1355,0.859
7078556,0.0155,0.2665,0.718
7006877,0.024,0.1555,0.8205
7083075,0.0315,0.2035,0.765
6988405,0.017,0.14,0.843
6995212,0.119,0.418,0.463
7020197,0.0435,0.332,0.6245
7053521,0.0165,0.0785,0.905
7227039,0.133,0.3975,0.4695
7004925,0.0245,0.164,0.8115
7005664,0.01,0.049,0.941
7006346,0.013,0.1175,0.8695
7009162,0.0255,0.215,0.7595
6955893,0.042,0.2505,0.7075
6958543,0.0315,0.261,0.7075
7154341,0.0675,0.2075,0.725
7007917,0.232,0.247,0.521
6974930,0.0695,0.158,0.7725
7074891,0.017,0.065,0.918
6967805,0.05,0.381,0.569
6977704,0.226,0.31303333333333333,0.46096666666666664
6997994,0.074,0.3,0.626
7034031,0.076,0.2925,0.6315
6963114,0.068,0.3075,0.6245
7001377,0.018,0.1535,0.8285
7219733,0.0195,0.083,0.8975
6984537,0.0035,0.0215,0.975
6997300,0.0085,0.0885,0.903
6970919,0.3245,0.5425,0.133
7073578,0.066,0.23399166666666663,0.7000083333333333
6965752,0.0265,0.1055,0.868
7034185,0.0015,0.003,0.9955
7056547,0.3663333333333333,0.3882583333333332,0.24540833333333328
7203116,0.0005,0.0065,0.993
6996036,0.0065,0.0565,0.937
7069311,0.0075,0.2045,0.788
7058587,0.025,0.2615,0.7135
7001058,0.0135,0.201,0.7855
7139708,0.0625,0.419,0.5185
7057662,0.026,0.278,0.696
6957162,0.051,0.277,0.672
7046717,0.0025,0.0495,0.948
6965196,0.0295,0.1685,0.802
7018112,0.0185,0.0865,0.895
6954838,0.103,0.4095,0.4875
6983601,0.177,0.2385,0.5845
7127562,0.167,0.457,0.376
7043891,0.1175,0.292,0.5905
7029302,0.2345,0.3515,0.414
7029255,0.1735,0.17270833333333335,0.6537916666666668
7053970,0.1,0.2405,0.6595
6973524,0.171,0.602,0.227
7144888,0.0125,0.022,0.9655
6953129,0.05,0.366,0.584
7076003,0.011,0.0585,0.9305
7032151,0.041,0.2635,0.6955
7039879,0.1775,0.4035,0.419
7052821,0.016,0.0605,0.9235
7023152,0.034,0.1295,0.8365
7174085,0.015,0.1625,0.8225
7051106,0.034,0.233,0.733
7050640,0.096,0.3125,0.5915
7067598,0.0045,0.0565,0.939
7013323,0.0,0.001,0.999
6960957,0.2985,0.41125,0.29025
7056002,0.045,0.246,0.709
6997957,0.0085,0.2005,0.791
7060155,0.011,0.089,0.9
7000047,0.0055,0.032,0.9625
6983739,0.082,0.286,0.632
7063322,0.1645,0.237,0.5985
7031505,0.2005,0.515,0.2845
6959932,0.0935,0.4535,0.453
7157195,0.096,0.33775,0.56625
7018881,0.0915,0.6093999999999999,0.29910000000000003
7039116,0.012,0.1125,0.8755
7007274,0.218,0.468,0.314
6981377,0.472,0.1515,0.3765
7014098,0.1915,0.6935,0.115
7017046,0.0035,0.031,0.9655
7145455,0.0035,0.0625,0.934
7025870,0.052,0.221,0.727
6952611,0.1695,0.102,0.7285
6978760,0.0495,0.2205,0.73
7001046,0.009,0.228,0.763
6970458,0.001,0.087,0.912
7082494,0.176,0.51875,0.3052500000000001
7090695,0.2554916666666667,0.44800833333333334,0.2965
6954619,0.129,0.3281666666666666,0.5428333333333333
7007458,0.0315,0.7715,0.197
7033007,0.1405,0.526,0.3335
7031816,0.0145,0.0975,0.888
7058173,0.07,0.1695,0.7605
7002981,0.051,0.4395,0.5095
7056400,0.019,0.1975,0.7835
7028516,0.0305,0.4205,0.549
6952866,0.1995,0.421,0.3795
6989439,0.0615,0.2515,0.687
6964164,0.042,0.2885,0.6695
7033143,0.043,0.589,0.368
6988549,0.0345,0.198,0.7675
6990383,0.048,0.0785,0.8735
7106427,0.044,0.193,0.763
7023543,0.046,0.0795,0.8745
6965269,0.111,0.319,0.57
7014499,0.042,0.103,0.855
6980881,0.0025,0.0585,0.939
7063110,0.067,0.1265,0.8065
6968113,0.077,0.326,0.597
6956508,0.0675,0.3595,0.573
7118132,0.012,0.087,0.901
6976720,0.097,0.2459583333333333,0.6570416666666667
6978626,0.372,0.3215,0.3065
7014850,0.02,0.163,0.817
7013727,0.002,0.0485,0.9495
6973742,0.0595,0.18296666666666664,0.7575333333333335
7032690,0.0265,0.041,0.9325
7211763,0.0075,0.3505,0.642
6989862,0.06933333333333334,0.29874999999999996,0.6319166666666668
7039146,0.2345,0.493,0.2725
7000006,0.022,0.2745,0.7035
7028059,0.045,0.1085,0.8465
7054748,0.2065,0.7295,0.064
7049952,0.042,0.3735,0.5845
7136148,0.046,0.4745,0.4795
7040330,0.021,0.2425,0.7365
6961971,0.032,0.1365,0.8315
7041311,0.0415,0.71,0.2485
7074885,0.008,0.693,0.299
6973419,0.0345,0.088,0.8775
6993207,0.018,0.1835,0.7985
7159714,0.016,0.2225,0.7615
7049520,0.2495,0.305,0.4455
7026940,0.011,0.0745,0.9145
7003872,0.0135,0.076,0.9105
7060607,0.0345,0.54,0.4255
7081957,0.001,0.0495,0.9495
7094625,0.017,0.0755,0.9075
7008676,0.0475,0.2765,0.676
6992237,0.046,0.3275,0.6265
6979025,0.074,0.3265,0.5995
7061884,0.0325,0.32908333333333334,0.6384166666666666
6969863,0.0215,0.371,0.6075
6983418,0.126,0.4265,0.4475
7004823,0.098,0.4685,0.4335
6976861,0.009,0.095,0.896
7079396,0.3175,0.4615,0.221
7083394,0.1295,0.3095,0.561
7131151,0.048,0.1015,0.8505
7027494,0.03,0.0845,0.8855
6984511,0.0095,0.0795,0.911
7050270,0.0075,0.1295,0.863
6976259,0.1320833333333333,0.13408333333333333,0.7338333333333332
6979368,0.0195,0.07,0.9105
7057051,0.0005,0.0025,0.997
6964974,0.0385,0.421,0.5405
7112318,0.10174999999999998,0.38875000000000004,0.5095
7001729,0.0,0.0005,0.9995
6956531,0.031,0.1325,0.8365
7058382,0.105,0.515,0.38
7052977,0.018,0.111,0.871
7001026,0.0335,0.085,0.8815
7063024,0.0205,0.1495,0.83
7080611,0.009,0.4375,0.5535
6966658,0.0385,0.14733333333333334,0.8141666666666667
6968815,0.2375,0.4835,0.279
7111124,0.024,0.1675,0.8085
7083461,0.1155,0.4245,0.46
7002589,0.03,0.49,0.48
7069867,0.0415,0.238,0.7205
6971492,0.042,0.134,0.824
7032348,0.0585,0.3595,0.582
7012504,0.1065,0.555,0.3385
7039869,0.5825,0.24,0.1775
7144691,0.024,0.1385,0.8375
7082280,0.023,0.211,0.766
6993010,0.31865,0.4805,0.20085
7060425,0.0015,0.011,0.9875
7050216,0.0025,0.0935,0.904
6998641,0.033,0.171,0.796
6989802,0.078,0.311,0.611
7200491,0.0485,0.0875,0.864
7020362,0.042,0.2335,0.7245
7056982,0.0,0.005,0.995
7045956,0.0,0.004,0.996
7071799,0.0015,0.026,0.9725
7047707,0.045,0.5715,0.3835
7011071,0.0005,0.0165,0.983
7012397,0.0005,0.001,0.9985
7011640,0.0815,0.238,0.6805
6982271,0.069,0.4395,0.4915
7060270,0.0335,0.1545,0.812
7079476,0.017,0.13,0.853
7077084,0.04,0.1755,0.7845
6964469,0.019,0.2305,0.7505
6992586,0.096,0.1385,0.7655
7061425,0.06558333333333334,0.19357499999999997,0.7408416666666668
7015873,0.015,0.365,0.62
7194577,0.0065,0.197,0.7965
6993444,0.0065,0.079,0.9145
7019004,0.0205,0.0515,0.928
7042661,0.0435,0.1655,0.791
7030880,0.039,0.0625,0.8985
7104579,0.1155,0.24880000000000002,0.6357
7088746,0.11,0.17,0.72
7033926,0.0395,0.264,0.6965
7041906,0.5845,0.2325,0.18300000000000002
7035370,0.0,0.002,0.998
7002867,0.029,0.1165,0.8545
7044745,0.0195,0.15,0.8305
6972941,0.1415,0.273,0.5855
7078335,0.0415,0.1925,0.766
7011670,0.0005,0.001,0.9985
6969223,0.003,0.043,0.954
7013780,0.059,0.527,0.414
7074731,0.027,0.2095,0.7635
6954969,0.2640833333333334,0.16883333333333334,0.5670833333333333
7008483,0.109,0.551,0.34
7012937,0.008,0.0215,0.9705
6980466,0.242,0.536,0.222
7078808,0.0865,0.5305,0.383
6990605,0.041,0.1335,0.8255
7073649,0.019,0.1745,0.8065
7079385,0.131,0.2985,0.5705
7015300,0.018,0.246,0.736
7000411,0.0055,0.4055,0.589
7054148,0.2615,0.2965,0.442
7049771,0.0815,0.235,0.6835
7026720,0.0135,0.0305,0.956
7090497,0.1718333333333333,0.20958333333333332,0.6185833333333333
7021233,0.06758333333333334,0.2965833333333333,0.6358333333333334
6992283,0.0185,0.3345,0.647
6975062,0.0515,0.1115,0.837
7003432,0.19933333333333333,0.4051666666666667,0.3955
6977502,0.0005,0.0025,0.997
7178772,0.04825,0.24014999999999997,0.7116000000000001
7082090,0.16,0.20675,0.63325
6962303,0.022,0.1455,0.8325
6973019,0.01,0.0895,0.9005
6995371,0.0365,0.138,0.8255
6971737,0.121,0.4865,0.3925
7094314,0.0195,0.1438333333333333,0.8366666666666668
7010518,0.017,0.276,0.707
7000166,0.1565,0.335,0.5085
7012836,0.0,0.001,0.999
7082285,0.0825,0.3055,0.612
6985626,0.0135,0.057,0.9295
7008112,0.004,0.134,0.862
7012125,0.03,0.187,0.783
7005466,0.2625,0.3375,0.4
7055635,0.0405,0.2255,0.734
6986613,0.204375,0.308625,0.487
6982241,0.0045,0.034,0.9615
7052750,0.0105,0.0195,0.97
6983165,0.029,0.226,0.745
6967087,0.095,0.638,0.267
6952195,0.188,0.222,0.59
7025135,0.042,0.2235,0.7345
6993230,0.015,0.118,0.867
6968466,0.0985,0.2665,0.635
6962239,0.118,0.2025,0.6795
7096866,0.3955,0.3965,0.208
6964229,0.0205,0.191,0.7885
7012458,0.14,0.3109166666666667,0.5490833333333334
6976260,0.1802083333333333,0.534975,0.2848166666666667
6981074,0.2985,0.2775,0.424
6960539,0.0445,0.349,0.6065
6992133,0.245,0.454,0.301
7119805,0.1555,0.294,0.5505
7040192,0.026,0.167,0.807
7030682,0.366,0.4095,0.2245
6987166,0.018,0.151,0.831
6958361,0.143,0.2495,0.6075
6994181,0.027,0.2185,0.7545
7001686,0.0,0.001,0.999
7145549,0.0515,0.079,0.8695
7004935,0.014,0.152,0.834
7049654,0.0185,0.167,0.8145
7001919,0.204,0.098,0.698
6981315,0.008,0.108,0.884
7075693,0.0315,0.1985,0.77
7039255,0.064,0.2475,0.6885
7002377,0.109,0.4185,0.4725
7048006,0.0195,0.391,0.5895
7018640,0.227,0.5005,0.2725
7071401,0.0145,0.0525,0.933
7215570,0.0405,0.336,0.6235
7044331,0.005,0.112,0.883
7037137,0.015,0.086,0.899
7077156,0.0175,0.217,0.7655
7076914,0.02,0.1485,0.8315
7062351,0.002,0.03,0.968
6962244,0.0765,0.3595,0.564
7008512,0.234,0.5415,0.2245
7199934,0.117,0.25025,0.63275
6982737,0.0065,0.0235,0.97
7078316,0.136,0.319,0.545
7021952,0.0845,0.1765,0.739
7061356,0.027,0.13,0.843
7112607,0.11725,0.09791666666666665,0.7848333333333333
7040461,0.0005,0.0315,0.968
7042961,0.0505,0.0845,0.8650000000000001
7044105,0.0445,0.3065,0.649
7029891,0.0125,0.0905,0.897
7033146,0.0,0.0025,0.9975
6984031,0.074,0.5605,0.3655
6984842,0.0515,0.2725,0.676
7054855,0.0405,0.343,0.6165
7099902,0.063,0.343,0.594
6966338,0.11749166666666667,0.49650833333333333,0.386
7068134,0.0,0.003,0.997
6997238,0.037,0.22,0.743
7066051,0.003,0.0575,0.9395
7021710,0.059,0.2375,0.7035
7210236,0.0305,0.456,0.5135
7058995,0.0025,0.0275,0.97
7027052,0.019,0.221,0.76
7025460,0.037,0.1525,0.8105
7080012,0.0755,0.379,0.5455
7059702,0.0045,0.0275,0.968
6966057,0.0285,0.278,0.6935
6994284,0.188125,0.17966666666666667,0.6322083333333334
6993370,0.006,0.0475,0.9465
7054599,0.039,0.237,0.724
6967319,0.1655,0.357,0.4775
7067051,0.154,0.4375,0.4085
6999724,0.063,0.0695,0.8675
7057334,0.036,0.179,0.785
7059055,0.054,0.469,0.477
7024855,0.1035,0.263,0.6335
6994298,0.5765,0.2835,0.14
7057470,0.0095,0.187,0.8035
7049080,0.0235,0.12585833333333332,0.8506416666666667
7154988,0.016,0.191,0.793
7039671,0.007,0.033,0.96
7071186,0.006,0.1515,0.8425
7031279,0.0115,0.129,0.8595
7049693,0.0905,0.281,0.6285
7064713,0.0235,0.265,0.7115
7057601,0.0865,0.45,0.4635
6993929,0.0905,0.4165,0.493
6971939,0.206,0.558,0.236
7044336,0.1695,0.27375,0.55675
7072474,0.0625,0.29313928571428566,0.6443607142857144
7075863,0.1575,0.6175,0.225
7038117,0.126,0.45949999999999996,0.41450000000000004
7025666,0.044,0.142,0.814
6979746,0.005,0.065,0.93
6953327,0.1905,0.433,0.3765
7015157,0.0025,0.027,0.9705
6964563,0.0725,0.179,0.7485
7059816,0.002,0.0065,0.9915
7133420,0.0055,0.032,0.9625
6959472,0.08075,0.2808333333333334,0.6384166666666666
7357851,0.0075,0.058,0.9345
6952943,0.0835,0.5585,0.358
7075340,0.0135,0.2345,0.752
7050510,0.017,0.1545,0.8285
7076718,0.09625,0.4855,0.41825
7059343,0.06,0.4765,0.4635
7015211,0.0015,0.0185,0.98
6954845,0.1965,0.5445,0.259
7050188,0.049,0.228,0.723
7064282,0.119,0.4415,0.4395
7062688,0.007,0.0995,0.8935
7010936,0.08,0.3215,0.5985
7101275,0.149,0.115,0.736
7077670,0.0005,0.0005,0.999
6975303,0.0355,0.1395,0.825
6980075,0.0035,0.0215,0.975
6960361,0.0135,0.2335,0.753
6980745,0.0165,0.122,0.8615
6969915,0.177,0.44,0.383
7062573,0.014,0.076,0.91
7026889,0.007,0.066,0.927
6992755,0.0015,0.017,0.9815
6976808,0.013,0.0645,0.9225
7024484,0.015,0.0835,0.9015
7043722,0.1205,0.5035,0.376
7001854,0.0895,0.593,0.3175
6992276,0.05,0.2525,0.6975
7160042,0.0055,0.192,0.8025
7034972,0.0055,0.072,0.9225
7069831,0.13983333333333334,0.3185,0.5416666666666666
6985239,0.0085,0.0235,0.968
6968278,0.1495,0.328,0.5225
7034228,0.048,0.1595,0.7925
7003304,0.024,0.071,0.905
7022048,0.1195,0.499,0.3815
7033922,0.1145,0.2795,0.606
6984374,0.0025,0.003,0.9945
7037491,0.2315,0.303,0.4655
6968227,0.1495,0.314,0.5365
6957765,0.0205,0.079,0.9005
7031214,0.256,0.3865,0.3575
7061866,0.054,0.183,0.763
7142014,0.4245,0.3785,0.197
7153528,0.0055,0.026,0.9685
7051468,0.0115,0.0905,0.898
7075468,0.374,0.475,0.151
7024842,0.123,0.31925,0.55775
7032548,0.0035,0.15,0.8465
6952295,0.032,0.106,0.862
7071434,0.009,0.105,0.886
6992082,0.026,0.1805,0.7935
7015654,0.0025,0.0925,0.905
7036954,0.054,0.392,0.554
7033572,0.004,0.0945,0.9015
7051904,0.5815,0.2555,0.163
6974669,0.716,0.114,0.17
6959703,0.007,0.0725,0.9205
7026675,0.0105,0.068,0.9215
7177427,0.0845,0.2691666666666666,0.6463333333333332
7070726,0.0085,0.053,0.9385
6961075,0.0565,0.1815,0.762
7016250,0.0295,0.26,0.7105
7063792,0.014,0.1275,0.8585
7097807,0.0375,0.1495,0.813
7071387,0.0465,0.1565,0.797
7002005,0.074,0.37766666666666665,0.5483333333333332
6953314,0.116,0.279,0.605
7037802,0.159,0.488,0.353
7050017,0.151,0.247,0.602
6988807,0.6875,0.2415,0.071
7266859,0.003,0.058,0.939
6960204,0.1615,0.28,0.5585
7041960,0.0415,0.152,0.8065
7221150,0.1935,0.2885,0.518
7043567,0.185,0.384,0.431
7063095,0.005,0.06,0.935
7069535,0.009,0.279,0.712
6979686,0.2325,0.373,0.3945
6975317,0.281875,0.40193452380952377,0.3161904761904762
7080476,0.016,0.386,0.598
7039686,0.07475,0.261,0.66425
6968882,0.0355,0.3085,0.656
6979939,0.216,0.347,0.437
7036912,0.011,0.102,0.887
7068181,0.0,0.0045,0.9955
6990435,0.004,0.0175,0.9785
6987713,0.062,0.297,0.641
6982029,0.11,0.3406666666666667,0.5493333333333333
7052636,0.001,0.01,0.989
6962361,0.1405,0.387,0.4725
6993342,0.17025,0.35875,0.471
7034925,0.0055,0.013,0.9815
7055007,0.0285,0.2175,0.754
6959724,0.0635,0.2755,0.661
7029971,0.0615,0.066,0.8725
6962084,0.0045,0.0685,0.927
7087847,0.152,0.182,0.666
7036674,0.013,0.1635,0.8235
7050233,0.0265,0.3,0.6735
6999634,0.009,0.105,0.886
6967923,0.004,0.03225,0.96375
7165455,0.05,0.1665,0.7835
7035940,0.03,0.123,0.847
7068119,0.2096666666666667,0.1785,0.6118333333333332
7019026,0.024,0.2995,0.6765
7042923,0.0175,0.0305,0.952
6953119,0.007,0.1575,0.8355
7103396,0.154,0.3095,0.5365
7047153,0.203,0.547,0.25
6988470,0.004,0.08,0.916
7007886,0.019,0.2015,0.7795
7007573,0.2665,0.2815,0.452
7072152,0.025,0.1845,0.7905
6975946,0.0375,0.5955,0.367
7127663,0.075,0.476,0.449
7129584,0.009,0.191,0.8
6965526,0.0565,0.0745,0.869
6997077,0.0515,0.1915,0.757
7075880,0.001,0.0445,0.9545
7083966,0.0085,0.1365,0.855
7046417,0.0195,0.086,0.8945
7008492,0.003,0.107,0.89
7000112,0.029,0.2355,0.7355
7060290,0.002,0.012,0.986
7019450,0.0115,0.0315,0.957
7005450,0.269,0.266,0.465
7115554,0.23179166666666667,0.39920833333333333,0.369
7083443,0.039,0.2545,0.7065
7042076,0.0685,0.1555,0.776
7016819,0.009,0.18,0.811
6996606,0.0,0.0035,0.9965
7083581,0.0385,0.202,0.7595
7077157,0.059,0.1215,0.8195
7008920,0.012,0.067,0.921
7153620,0.0135,0.103,0.8835
6988077,0.011,0.1595,0.8295
7025284,0.032,0.371,0.597
6984895,0.0125,0.0535,0.934
7071732,0.0435,0.315,0.6415
7054611,0.0165,0.1405,0.843
7023200,0.0115,0.106,0.8825
7021751,0.252,0.216,0.532
7000963,0.043,0.4775,0.4795
7037304,0.0385,0.302,0.6595
6995283,0.05,0.6595,0.2905
7106269,0.0055,0.0425,0.952
7042779,0.1275,0.2815,0.591
7060427,0.134,0.4825,0.3835
7079500,0.0255,0.294,0.6805
7132207,0.059,0.362,0.579
7083836,0.109,0.2,0.691
6967738,0.0235,0.2345,0.742
7059453,0.06,0.209,0.731
7013090,0.0065,0.0235,0.97
6980330,0.1085,0.304,0.5875
7036583,0.03325,0.2635,0.70325
6964929,0.0365,0.28,0.6835
7079994,0.034,0.1595,0.8065
7047311,0.0,0.0005,0.9995
7013632,0.3245,0.2825,0.393
6956556,0.014,0.23,0.756
7091217,0.034,0.245,0.721
7035662,0.133,0.444,0.423
6991741,0.028,0.1575,0.8145
7036331,0.0015,0.004,0.9945
6973606,0.0945,0.2625,0.643
6995299,0.0045,0.047,0.9485
6986756,0.0685,0.238,0.6935
7198452,0.105,0.269,0.626
7001218,0.02,0.195,0.785
6969304,0.065,0.32691666666666663,0.6080833333333333
7009804,0.033,0.3615,0.6055
6982535,0.166,0.4835,0.3505
7010414,0.002,0.0315,0.9665
7174412,0.003,0.023,0.974
7104732,0.002,0.041,0.957
7031810,0.08666666666666667,0.307,0.6063333333333333
6971804,0.0375,0.2085,0.754
7061554,0.2005,0.544,0.2555
7047666,0.0085,0.0715,0.92
7042893,0.085,0.3275,0.5875
7061955,0.0805,0.458,0.4615
7020896,0.0025,0.002,0.9955
7139764,0.05,0.4825,0.4675
7011571,0.0035,0.0775,0.919
6965416,0.1,0.204,0.696
6991059,0.0065,0.0925,0.901
7023801,0.0005,0.0445,0.955
6967269,0.03,0.2985,0.6715
7069990,0.0105,0.184,0.8055
7016876,0.3755,0.0815,0.543
7140243,0.001,0.0095,0.9895
7007766,0.386625,0.114375,0.499
6966935,0.025,0.073,0.902
6983409,0.0985,0.069,0.8325
7006243,0.009,0.0495,0.9415
